game_id,max_players,max_playtime,min_age,min_players,min_playtime,name,playing_time,year_published,average_rating,users_rated
525,5,45,12,3,45,Pisa,45,1999,6.30721,104
542,10,45,12,4,45,Democrazy,45,2000,5.50497,1071
549,12,0,12,2,0,Aerodrome,0,1994,7.63393,84
550,4,60,12,3,60,Barbarossa,60,1988,6.41039,1242
554,5,120,12,2,120,La Città,120,2000,7.09621,4643
555,5,100,12,2,75,The Princes of Florence,100,2000,7.59407,13115
558,6,80,12,3,80,Der weiße Lotus,80,2000,6.17457,208
566,5,90,12,3,90,Wongar,90,2000,6.32718,389
581,6,90,12,2,90,Tile Chess,90,1999,5.93413,225
586,3,60,12,2,60,Up Front,60,1983,7.83799,1865
620,2,120,12,2,120,We the People,120,1994,7.33241,1058
623,6,90,12,2,90,Swashbuckler,90,1980,6.90013,225
626,6,240,12,2,240,War and Peace,240,1980,6.65409,918
627,0,0,12,0,0,Royal Tank Corps,0,2000,6.55984,61
638,2,30,12,2,30,Hera and Zeus,30,2000,6.52656,3021
644,4,30,12,2,30,Shipwrecked,30,2000,5.69112,408
647,5,30,12,2,30,Mystick Domination,30,2000,6.4951,102
648,6,0,12,3,0,Vox Populi,0,1999,4.45733,75
650,100,60,12,2,60,Fairy Meat,60,2000,5.91274,84
670,2,120,12,1,120,Starship Troopers,120,1976,6.45814,1031
671,2,240,12,2,240,Bull Run,240,1983,6.21137,175
673,6,120,12,2,120,Star Traders,120,1987,6.30658,190
675,2,45,12,2,45,4th Dimension,45,1979,5.26027,73
677,8,20,12,3,20,Would You Rather...?,20,1998,4.41952,543
679,6,60,12,1,60,Minion Hunter,60,1992,6.11295,183
687,4,60,12,2,60,Cabale,60,1999,6.20643,140
688,2,240,12,2,240,Manchu,240,1988,5.78095,63
690,2,120,12,2,120,Singapore,120,1984,6.29078,77
692,7,150,12,2,150,Wizard Kings,150,2000,6.70615,1093
701,2,240,12,2,240,A House Divided,240,1981,7.10135,1701
702,4,120,12,2,120,Wabbit Wampage,120,1985,5.8896,202
703,2,120,12,2,120,Roman Civil War,120,1993,6.89648,71
706,4,240,12,2,240,Frederick the Great,240,1975,6.81662,376
708,2,180,12,2,180,Holy War: Afghanistan,180,1991,6.21618,68
709,2,180,12,2,180,Dragons of Glory,180,1986,6.17492,61
712,2,180,12,2,180,Blood Bowl (Third Edition),180,1994,7.57274,4492
715,6,180,12,2,180,Escape from Colditz,180,1973,6.61378,2085
718,5,90,12,2,90,Galaxy: The Dark Ages,90,2000,6.22986,554
719,4,120,12,2,120,Tyranno Ex,120,1990,6.47635,401
720,5,120,12,2,120,Fast Food Franchise,120,1992,6.34842,361
724,6,120,12,2,120,Chill: Black Morn Manor,120,1985,6.0444,377
730,2,240,12,2,240,Breakout: Normandy,240,1992,7.66202,872
736,5,90,12,3,90,San Francisco,90,2000,6.19047,296
741,2,180,12,2,180,Trajan,180,1991,6.79154,94
742,2,180,12,2,180,Germania,180,1995,6.79577,52
745,2,0,12,2,0,War of Resistance,0,1998,6.86226,53
746,2,180,12,2,180,"The Game of France, 1940: German Blitzkrieg in the West",180,1972,5.71618,427
747,2,240,12,2,240,Bitter Woods,240,1998,6.87249,189
752,6,120,12,2,120,Maul of America,120,1998,4.63571,105
755,2,360,12,1,360,Thunder at Cassino,360,1987,7.00827,351
759,2,180,12,2,180,Turning Point: Stalingrad,180,1989,7.18437,611
760,2,30,12,2,30,Battle Line,30,2000,7.42393,12222
768,5,60,12,2,60,Keytown,60,2000,6.46684,98
773,6,90,12,3,90,Beim Zeus!,90,1997,5.14789,71
785,6,90,12,2,90,Dog Eat Dog,90,1999,5.26417,127
788,6,120,12,1,120,Tales of the Arabian Nights,120,1985,7.09216,739
790,4,90,12,2,90,Terra Turrium,90,1990,6.04695,82
793,6,20,12,2,20,Yahtzee Deluxe Poker,20,1994,6.06359,467
796,6,240,12,3,240,Shanghai Trader,240,1986,6.53263,190
799,4,180,12,2,180,The Hills Rise Wild!,180,2000,6.37131,244
801,2,120,12,2,120,Crimean War Battles,120,1978,6.84934,76
803,6,120,12,2,120,Dragonhunt,120,1982,5.77,218
805,5,90,12,2,90,Buffy the Vampire Slayer: The Game,90,2000,6.63443,1512
823,5,60,12,2,60,Lord of the Rings,60,2000,6.78475,11826
828,6,240,12,1,120,Wizards,240,1982,6.23018,328
833,2,360,12,2,360,For the People,360,1998,7.68332,1144
834,8,30,12,2,30,Chronology,30,1996,6.4329,626
835,6,120,12,3,120,Election,120,1972,6.83735,83
841,8,30,12,3,30,Razzia,30,1992,6.3546,274
843,7,60,12,2,60,Circus Minimus,60,2000,6.39188,197
844,5,20,12,3,20,Mausoleum,20,2000,4.5587,92
854,4,45,12,3,45,Doge,45,2000,6.52311,694
855,4,120,12,2,120,Java,120,2000,7.03347,2974
859,6,120,12,2,60,Illuminati,120,1982,6.19011,2312
866,6,90,12,2,90,"Lie, Cheat & Steal",90,1971,5.29375,160
870,5,180,12,3,120,Empires of the Ancient World,180,2000,6.60815,503
884,5,120,12,3,90,Way Out West,120,2000,6.16928,639
902,4,60,12,3,60,Meuterer,60,2000,6.94857,2995
910,5,60,12,2,60,Kunst Stücke,60,1995,6.52,160
912,2,240,12,2,240,Pacific Victory,240,2000,6.89111,365
936,4,180,12,2,180,The Fury of Dracula,180,1987,6.91697,1044
939,4,120,12,2,120,Star Wars: The Queen's Gambit,120,2000,7.5559,1874
940,5,45,12,3,45,Karawane,45,1990,6.16548,126
947,4,20,12,3,20,Trivia for Dummies,20,1998,5.22222,54
949,4,30,12,2,30,Twixt,30,1964,6.58231,2004
950,4,30,12,3,30,Four Dragons,30,2000,6.62681,393
954,6,60,12,2,60,Pony Express,60,1991,5.26212,118
956,4,240,12,2,240,Azteca,240,2000,5.94348,137
958,4,45,12,2,45,Orcz,45,2000,5.44886,263
959,2,60,12,1,60,Luftschiff,60,1996,7.04308,65
965,8,60,12,4,60,Ben Hurt,60,1996,5.62823,271
980,2,60,12,1,60,Al Cabohne,60,2000,5.96925,987
982,6,150,12,2,150,Amoeba Wars,150,1981,6.00418,467
986,2,60,12,2,45,Babel,60,2000,6.70869,3212
987,7,240,12,2,240,Kingmaker,240,1974,6.44855,2507
993,5,60,12,2,60,An den Ufern des Nils,60,1994,6.35306,196
997,4,45,12,3,30,Canaletto,45,1995,5.36444,90
1003,5,90,12,3,90,Das Regeln Wir Schon,90,1994,6.40192,52
1006,6,90,12,2,90,Die Erbraffer,90,1994,5.37021,94
1011,6,30,12,2,30,Dream Team,30,1997,4.96364,66
1017,5,60,12,2,60,Fresh Fish,60,1997,6.66109,848
1032,2,20,12,1,20,B-17: Queen of the Skies,20,1981,6.9437,1626
1042,6,45,12,3,45,Dragon's Gold,45,2001,6.49394,2601
1044,7,90,12,1,90,Gunslinger,90,1982,7.06806,855
1053,6,45,12,3,45,Orbit,45,1993,6.37288,59
1066,6,120,12,2,120,Zargos,120,1990,6.27414,116
1101,6,20,12,3,20,Flying Carpet,20,1987,5.82106,310
1111,10,20,12,4,20,Taboo,20,1989,6.28096,7302
1136,4,120,12,1,120,Domain: The Warlock's Challenge,120,1991,5.40676,74
1138,8,120,12,1,120,Army of Darkness,120,1993,5.58697,89
1140,5,60,12,2,60,Ballonrennen,60,1977,5.83495,103
1145,6,300,12,1,300,City of Chaos,300,1996,6.68654,182
1152,4,60,12,2,60,The Mystic Wood,60,1980,6.49461,450
1156,6,180,12,1,180,Bram Stoker's Dracula: The Board Game,180,1992,4.85192,52
1174,4,60,12,2,60,Minister,60,1975,4.78707,116
1189,2,240,12,2,240,The King's War,240,1989,6.92926,81
1194,6,120,12,2,120,Speed Circuit,120,1971,6.87059,990
1207,6,120,12,2,120,Big Deal,120,2001,5.50273,110
1209,7,300,12,4,300,Pax Britannica,300,1985,6.63579,651
1210,6,180,12,2,180,Cults Across America,180,1998,5.67327,361
1225,6,60,12,3,50,Quest,60,1984,5.05537,121
1246,7,300,12,1,90,Insecta,300,1995,6.22444,133
1247,8,60,12,3,60,Gangland!,60,1996,5.66238,101
1251,6,240,12,2,240,New World,240,1990,6.03241,324
1252,4,30,12,2,30,Pyramidis,30,1988,5.88536,140
1254,8,60,12,2,60,Crack the Case,60,1993,5.85426,427
1255,4,60,12,2,60,Vegas,60,1996,4.97108,83
1262,3,240,12,2,240,Axis & Allies: Pacific,240,2001,6.65389,1746
1278,6,45,12,2,45,Dutch InterCity,45,1999,6.69719,89
1297,4,90,12,2,90,Trivial Pursuit: Star Wars Classic Trilogy Collector's Edition,90,1998,5.56871,1233
1304,5,60,12,2,60,Credo,60,1993,5.76051,214
1323,2,240,12,2,120,Cry Havoc,240,1981,6.75119,583
1338,6,90,12,2,90,Volldampf,90,2001,6.86536,561
1341,6,90,12,2,90,Crib Wars,90,1997,5.96508,63
1345,5,120,12,2,60,Genoa,120,2001,7.14709,5456
1346,4,30,12,3,30,Crazy Race,30,2001,5.78099,142
1350,6,60,12,3,60,Das Amulett,60,2001,6.47104,672
1352,4,60,12,3,60,Bali,60,2001,6.0879,219
1353,18,90,12,4,90,Time's Up!,90,1999,7.35715,3923
1362,6,60,12,2,60,Wit's End,60,1995,4.99637,193
1372,8,20,12,2,20,Rise of the Luftwaffe,20,1993,7.0705,473
1373,2,240,12,2,240,Midway,240,1991,6.37939,148
1380,6,45,12,2,45,Jockey,45,1973,6.3,293
1387,4,60,12,2,60,Alaska,60,1979,5.82068,307
1390,6,60,12,2,60,Auf Kurs,60,1987,5.97404,104
1405,6,90,12,2,90,Adventurer,90,1980,6.06944,72
1408,6,120,12,2,120,Gammarauders,120,1987,5.77956,377
1411,6,360,12,2,360,"Fugger, Welser, Medici",360,1994,6.3082,61
1413,2,30,12,2,30,Attack Sub,30,1991,6.5187,423
1423,2,300,12,2,300,Storm over Arnhem,300,1981,7.16655,757
1425,1,180,12,1,180,Raid on St. Nazaire,180,1987,7.07834,659
1430,4,360,12,2,360,Caesar at Alesia,360,1976,7.09421,523
1431,2,120,12,2,120,War at Sea (second edition),120,1976,6.41467,866
1442,2,300,12,2,300,Victory in the Pacific,300,1977,7.16876,1042
1449,4,30,12,2,30,Kings Cribbage,30,1997,6.49643,196
1471,5,120,12,2,120,Gangsters,120,1992,6.24807,285
1473,2,240,12,1,240,Barbarians,240,1994,5.35541,74
1474,5,30,12,2,30,Ohio,30,1998,5.86116,95
1480,5,180,12,1,180,Imperator,180,1990,5.30581,86
1482,4,60,12,2,60,Ubi,60,1986,5.30401,282
1489,8,60,12,2,60,Deadwood Studios USA,60,1999,5.8974,780
1491,9,150,12,2,150,Outpost,150,1991,6.8304,1043
1493,6,180,12,3,180,1853,180,1989,6.99245,384
1499,7,6000,12,2,120,World in Flames,6000,1985,7.50574,1162
1503,6,120,12,2,120,Mid-East Peace,120,1990,5.04673,107
1506,4,360,12,1,360,Conquistador,360,1976,6.42344,526
1510,6,90,12,2,90,Class Struggle,90,1978,4.83109,162
1518,6,90,12,2,90,Executive Decision,90,1971,6.03633,362
1525,2,60,12,2,60,Dixie: Bull Run,60,1994,6.24761,335
1530,2,30,12,2,30,Dark Age: Feudal Lords,30,1996,6.14576,92
1536,8,45,12,3,45,Lord of the Fries,45,1998,5.96773,1473
1540,20,90,12,2,90,BattleTech,90,1985,6.95716,2847
1552,8,120,12,2,120,Illuminati: New World Order,120,1994,6.36325,1164
1556,4,360,12,2,360,Tenjo,360,2001,5.05211,190
1558,6,120,12,2,120,Rogue Trooper,120,1987,6.03155,309
1559,4,120,12,2,120,Wabbit's Wevenge,120,1986,5.51684,98
1560,3,120,12,2,120,Hero,120,1980,5.61518,56
1570,2,90,12,2,90,Sirocco,90,1985,5.6722,173
1571,6,120,12,1,120,Sanctuary,120,1982,5.52959,245
1574,2,120,12,2,120,Tactics II,120,1958,5.3202,711
1575,2,120,12,2,120,Gettysburg (1977 Edition),120,1977,5.67809,264
1576,2,90,12,2,90,Gettysburg (125th Anniversary edition),90,1988,6.54866,472
1577,6,180,12,1,180,Source of the Nile,180,1978,6.47821,508
1578,10,90,12,2,90,RoadKill,90,1993,5.85827,272
1581,6,120,12,2,120,London Cabbie Game,120,1971,5.67169,68
1583,4,120,12,1,120,"Barbarossa: Army Group Center, 1941",120,1998,7.89764,106
1585,2,120,12,2,120,Burma,120,1999,7.86019,287
1589,2,180,12,2,180,Star Fleet Battles,180,1979,6.78433,1136
1590,8,60,12,2,60,Stocks & Bonds,60,1964,5.57763,527
1593,6,120,12,2,120,Down with the King,120,1981,5.77938,404
1594,8,120,12,2,120,Federation Space,120,1981,6.18217,129
1598,2,45,12,2,45,Olympica,45,1978,6.18,100
1608,1,240,12,1,240,Ambush!,240,1983,7.37383,1807
1611,10,90,12,2,90,Bullwinkle and Rocky Role Playing Party Game,90,1988,5.44647,68
1616,2,90,12,2,90,Remember the Alamo,90,1982,5.80412,51
1620,4,120,12,4,120,Decline and Fall,120,1972,6.62742,93
1627,5,45,12,2,45,XXXenophile,45,1996,5.82981,260
1629,4,120,12,2,120,Air War: Modern Tactical Air Combat,120,1977,5.19981,262
1631,1,180,12,1,180,Barbarian Prince,180,1981,6.46202,391
1633,5,180,12,2,180,Spies!,180,1981,6.29365,271
1634,4,120,12,1,120,Warhammer Quest,120,1995,7.41466,1988
1645,2,90,12,2,90,War of 1812,90,1973,6.99528,582
1651,4,90,12,2,90,Vertigo,90,1990,6.29829,76
1653,2,60,12,2,60,Coup,60,1991,4.96538,78
1657,6,120,12,3,120,Space Pigs,120,1999,5.47115,78
1662,3,120,12,2,120,"Napoleon: The Waterloo Campaign, 1815",120,1974,7.31008,1075
1666,1,240,12,1,240,Battle Hymn,240,1986,7.48452,345
1668,6,90,12,2,90,Modern Naval Battles,90,1989,6.42074,386
1669,1,120,12,1,120,Mosby's Raiders,120,1985,6.58062,374
1672,1,240,12,1,240,Open Fire,240,1988,5.45136,110
1674,9,45,12,3,45,Naval War,45,1979,6.18571,693
1678,2,120,12,1,120,Peloponnesian War,120,1991,6.71714,373
1679,1,360,12,1,180,Carrier,360,1990,7.29485,320
1680,5,30,12,3,30,Elements,30,1997,5.97945,73
1681,2,180,12,1,180,Tokyo Express,180,1988,7.03306,242
1682,6,60,12,2,60,The Challenge,60,1990,5.84603,63
1690,6,25,12,2,25,Unexploded Cow,25,2001,6.07235,1394
1693,6,90,12,2,90,Gladiator,90,1981,6.45816,407
1694,2,120,12,2,120,Little Round Top,120,1979,6.25732,157
1695,2,120,12,2,120,The Legend of Robin Hood,120,1979,6.18534,367
1697,2,120,12,2,120,Hundred Days Battles,120,1979,5.93452,168
1699,1,180,12,1,180,Star Smuggler,180,1982,6.34101,89
1700,2,120,12,2,120,Outpost Gamma,120,1981,5.84,50
1706,2,30,12,2,30,UFO: Game of Close Encounters,30,1976,4.81826,115
1708,4,240,12,2,240,Stellar Conquest,240,1975,6.33858,514
1710,2,300,12,1,300,The Siege of Jerusalem (Third Edition),300,1989,7.05272,483
1711,6,60,12,1,60,Richthofen's War,60,1972,5.93855,723
1714,12,30,12,2,30,Moonstar,30,1981,5.0868,75
1716,6,90,12,1,90,Knights of the Air,90,1987,5.79892,186
1717,2,120,12,2,120,Freedom in the Galaxy,120,1979,6.65531,555
1718,4,60,12,2,60,Foreign Exchange,60,1979,4.33651,63
1719,2,120,12,2,120,Dark Emperor,120,1985,5.50616,146
1720,3,120,12,2,120,Dragon Pass,120,1980,6.76327,377
1722,2,90,12,2,90,Caesar's Legions,90,1975,6.10822,213
1723,3,120,12,2,120,Alpha Omega,120,1977,5.20801,156
1724,8,90,12,2,90,Bureaucracy,90,1981,3.99744,78
1725,6,60,12,2,60,A Nightmare On Elm Street: The Game,60,1987,4.11765,51
1726,2,120,12,2,120,Alexander the Great,120,1971,6.09763,338
1727,6,60,12,3,60,Summit,60,1961,5.6699,103
1735,2,10,12,2,10,Evade,10,1971,5.72982,57
1738,6,90,12,4,90,Castle of Magic,90,1991,6.21088,221
1757,6,60,12,2,60,Yacht Race,60,1960,6.99101,89
1760,8,120,12,2,120,Fury of the Clansmen,120,1994,6.39382,89
1773,4,90,12,1,90,Dawn of the Dead,90,1978,5.94423,208
1779,2,90,12,2,90,Berserker,90,1982,4.25094,64
1780,6,60,12,2,60,Knights of Camelot,60,1980,6.46765,136
1782,2,60,12,2,60,Ancients,60,1986,6.71139,158
1785,8,90,12,1,90,King's Bounty,90,1991,5.70887,62
1796,6,120,12,3,120,Pampas Railroads,120,2001,7.09922,192
1804,6,45,12,4,45,Inklings,45,1993,6.38517,118
1821,2,120,12,2,120,Grant Takes Command,120,2001,7.93319,225
1822,2,180,12,2,180,Wilderness War,180,2001,7.73755,1381
1823,9,360,12,3,360,1829,360,1974,7.0493,200
1824,4,90,12,3,90,Trump: The Game,90,1989,4.49476,553
1826,6,30,12,3,30,Whatzit?,30,1980,5.08947,234
1831,6,120,12,2,120,North American Rails,120,1992,6.76708,161
1844,2,120,12,2,120,Battle of Britain,120,1990,6.42796,211
1857,4,120,12,2,120,Time War,120,1979,5.36574,54
1866,4,60,12,2,60,Brainstorm,60,1990,5.66641,128
1879,5,30,12,2,30,Arena: Morituri te salutant,30,1997,7.60455,77
1883,2,360,12,2,360,Cataphract,360,1999,7.30017,176
1884,6,240,12,3,240,Fireside Football,240,1996,5.99474,57
1887,8,45,12,2,45,Legend of the Five Rings,45,1995,7.11977,1469
1897,4,120,12,3,120,Starfarers of Catan,120,1999,6.81829,4387
1908,6,60,12,2,60,G.O.O.T.M.U.,60,1992,5.50427,117
1915,5,90,12,1,90,Middle-Earth,90,1995,7.20371,1549
1919,2,180,12,2,180,D-Day (3rd edition),180,1977,5.90829,362
1923,16,60,12,2,60,MindTrap,60,1991,4.72165,1454
1924,6,45,12,3,45,Maloney's Inheritance,45,1988,5.94608,166
1947,6,60,12,2,60,Robin Hood,60,1991,5.4549,51
1954,6,120,12,3,120,Kalahen,120,1989,5.74677,62
1958,4,120,12,2,120,The Game of Nations,120,1973,5.20983,237
1962,15,60,12,2,60,Tribond,60,1989,5.27233,1026
1972,6,60,12,2,60,Game of the Year,60,1989,4.60449,89
1981,5,45,12,3,45,Schwarzmarkt,45,1996,5.57024,84
1984,5,240,12,2,240,Material World,240,1995,5.49333,75
1997,4,120,12,2,120,Zargo's Lords,120,1979,6.64,160
2000,6,60,12,2,60,True or False,60,1994,4.10433,104
2001,36,90,12,2,90,Trivial Pursuit: Family Edition,90,1993,5.46919,413
2072,2,180,12,2,180,Panzer Command,180,1984,7.08604,154
2073,2,360,12,2,360,Sixth Fleet,360,1985,6.87711,419
2076,2,360,12,2,360,Gulf Strike,360,1983,6.52191,340
2077,2,360,12,2,360,Hell's Highway,360,1983,7.26906,299
2078,2,360,12,2,360,Aegean Strike,360,1986,6.20604,149
2079,2,240,12,2,240,NATO: The Next War in Europe,240,1983,6.57774,470
2080,2,360,12,2,360,Central America,360,1987,5.88066,212
2081,2,1200,12,2,1200,The Civil War,1200,1983,7.67152,948
2082,4,240,12,2,240,Shell Shock!,240,1990,6.33741,143
2091,5,180,12,2,180,Legions of Steel,180,1992,6.93827,127
2095,4,90,12,2,90,Waldmeister,90,1994,6.25935,107
2098,5,90,12,2,90,Heresy,90,1995,5.79158,101
2106,2,120,12,2,120,Imperium: 3rd Millennium,120,2001,5.22806,139
2119,6,45,12,2,45,221B Baker St.: Sherlock Holmes & the Time Machine,45,1996,5.75238,189
2121,5,240,12,1,240,The Sword and the Stars,240,1981,6.2422,109
2123,8,60,12,2,60,Shadowrun: The Trading Card Game,60,1997,6.34473,256
2125,2,30,12,2,30,Amazons,30,1992,7.16335,227
2132,4,45,12,2,45,Guardians,45,1995,6.30176,250
2133,6,45,12,2,45,Rage,45,1995,5.98749,515
2134,5,45,12,2,45,Rage (second edition),45,1998,5.79698,63
2135,5,45,12,2,45,On the Edge,45,1994,6.13422,301
2138,2,360,12,2,360,Crisis: Sinai 1973,360,1995,6.52529,87
2144,6,60,12,3,60,Ebola Monkey Hunt,60,1998,5.11033,121
2146,6,60,12,2,60,Warlock,60,1980,5.78991,233
2150,2,360,12,1,360,London's Burning,360,1995,6.86381,401
2153,3,60,12,2,60,Grav Armor,60,1982,6.3806,67
2154,1,300,12,1,300,Thunderbolt/Apache Leader,300,1991,7.16625,225
2161,2,45,12,2,45,Tyranid Attack,45,1992,5.91477,88
2163,4,45,12,2,45,Space Hulk,45,1989,7.46003,3182
2168,3,300,12,2,300,Hitler's War,300,1981,6.25764,492
2195,2,45,12,2,45,Globbo!,45,1983,5.80413,109
2200,6,90,12,3,90,Falsche FuFFziger,90,1994,6.43077,117
2213,4,45,12,2,45,Revolt on Antares,45,1981,6.2461,177
2215,2,45,12,2,45,They've Invaded Pleasantville,45,1981,5.88235,153
2216,6,45,12,2,45,Vampyre,45,1981,6.18354,158
2224,12,120,12,2,120,Circus Imperium,120,1988,6.63391,261
2228,3,180,12,2,180,War of the Ring,180,1977,6.54557,812
2234,6,30,12,2,30,Chez Dork,30,2001,5.25866,486
2235,4,45,12,2,45,Ido,45,1998,5.80271,240
2238,2,90,12,2,90,PanzerBlitz,90,1970,6.46801,1421
2247,10,60,12,2,60,Zero!,60,2001,6.9414,553
2250,2,120,12,2,120,Midway,120,1964,6.57211,707
2252,4,180,12,2,180,King of the Tabletop,180,1983,6.89017,191
2254,2,45,12,1,45,Title Bout,45,1979,6.63305,243
2259,4,180,12,2,180,Afrika Korps,180,1964,6.11818,829
2262,8,180,12,2,180,Mythology,180,1980,6.55,110
2263,2,240,12,2,240,Crusades II,240,1994,6.34352,54
2264,8,45,12,2,45,Isaac Asimov's Super Quiz,45,1982,5.44688,64
2268,4,30,12,2,20,Lost Patrol,30,2000,6.4751,241
2275,4,120,12,2,120,Airlines,120,1998,4.616,160
2281,16,90,12,3,90,Pictionary,90,1985,5.81338,5261
2298,2,120,12,2,120,Kasserine,120,2001,7.01484,128
2300,2,360,12,2,360,Invasion Sicily,360,1998,6.85135,74
2303,4,240,12,1,240,Blast-Off!,240,1969,4.74353,85
2304,5,60,12,3,60,Knock Out,60,1994,5.92241,83
2307,6,180,12,2,180,Greyhawk: Wars,180,1991,5.87376,194
2324,1,120,12,1,120,Last Frontier: The Vesuvius Incident,120,1993,7.03817,169
2334,4,60,12,2,60,Square Mile,60,1962,6.4798,99
2337,4,60,12,1,60,Droids,60,1991,5.42917,72
2338,2,60,12,2,60,Starship Catan,60,2001,6.8581,3816
2344,5,60,12,2,60,Titicaca,60,2001,6.26167,210
2368,4,90,12,2,90,Battlecars,90,1983,6.1354,339
2381,6,30,12,2,30,Scattergories,30,1988,6.12636,5925
2385,6,45,12,2,45,Sold! The Antique Dealer Game,45,1997,5.67273,55
2387,4,45,12,2,45,Huggermugger,45,1989,5.16851,354
2388,2,90,12,2,90,Dark Nebula,90,1980,6.26875,152
2401,6,90,12,2,90,Globetrotters,90,1984,5.65329,152
2409,2,20,12,2,20,Duell,20,1975,5.79494,195
2422,2,120,12,2,120,Bismarck,120,1962,6.41408,309
2447,3,360,12,2,360,World War II: European Theater of Operations,360,1985,7.15144,209
2455,6,180,12,2,180,India Rails,180,1998,7.03931,472
2464,7,180,12,2,180,Swords & Sorcery,180,1978,6.77115,208
2471,6,60,12,2,60,Zombies!!!,60,2001,5.87659,12380
2472,6,30,12,2,30,Grave Robbers From Outer Space,30,2001,5.78071,900
2476,4,60,12,2,60,Industrial Waste,60,2001,6.758,1417
2487,4,45,12,2,45,Why,45,1958,5.70069,73
2492,2,45,12,2,45,Doctor Faust,45,1990,5.17111,81
2503,15,300,12,2,300,Godsfire,300,1976,5.66979,96
2507,6,120,12,3,120,Liberté,120,2001,7.18836,2248
2516,4,180,12,2,180,Man O' War,180,1993,7.14117,673
2520,4,120,12,2,120,Renegade Legion: Interceptor,120,1987,6.675,196
2524,3,240,12,1,240,StarForce 'Alpha Centauri': Interstellar Conflict in the 25th Century,240,1974,6.19874,246
2529,2,360,12,2,360,Flat Top,360,1977,7.26639,730
2531,2,60,12,2,60,Valley Of The Four Winds,60,1980,5.829,100
2535,6,180,12,3,180,Valley of the Mammoths,180,1991,6.41373,1015
2536,6,30,12,3,30,Vabanque,30,2001,6.12281,447
2537,6,60,12,3,60,Draco & Co,60,2001,5.47566,341
2538,7,300,12,1,300,Viceroys,300,1986,6.27212,156
2539,5,90,12,3,90,Urland,90,2001,6.59192,705
2543,4,45,12,2,45,Pompeji,45,2001,6.24843,286
2545,4,45,12,2,45,Contigo,45,1974,5.71132,53
2562,6,120,12,3,120,Samurai & Katana,120,1999,5.94791,253
2574,7,360,12,2,360,Classic Warlord,360,2012,7.06927,167
2579,2,240,12,2,240,Arctic Front,240,1985,7.31845,223
2580,2,300,12,2,300,Persian Gulf: Battle for the Middle East,300,1986,7.47214,179
2582,16,30,12,4,30,Catch Phrase!,30,1994,6.34515,2012
2600,4,45,12,2,45,Gods,45,2001,5.85362,167
2603,6,45,12,2,45,The Lord of the Rings Trading Card Game,45,2001,6.85876,1253
2604,6,30,12,4,30,Compatibility,30,1996,6.474,789
2611,6,180,12,2,180,The HellGame,180,2003,6.58463,322
2637,2,120,12,2,120,Rome At War I: Hannibal at Bay,120,2000,5.50941,101
2638,2,180,12,2,180,Clash of Giants,180,2001,6.91735,248
2639,2,90,12,2,90,Panzer Leader,90,1974,6.56058,1342
2651,6,120,12,2,120,Power Grid,120,2004,7.94499,42036
2652,6,45,12,2,45,Wise and Otherwise,45,1997,6.67463,817
2656,5,120,12,2,120,Inferno,120,1996,4.87266,64
